28,0,1,1704299016938
29,0,1,1704303073713
30,0,1,1704303150375
31,0,1,1704303154964
32,0,1,1704303158133
33,0,1,1704303161255
34,0,1,1704303165841
35,0,1,1704303171065
36,0,1,1704303555984
